# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);28.808
# Site longitude (positive means East);77.052
# Site altitude (m);222
# Date beginning;2015-02-01
# Date end;2020-08-31
# Time reference (hour);UT
# Summarization (period of integration);Hour (h)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2015-02-01;01:00;281.69;47.67;991.52;1.80;155.00;0.000000;0.000000;0.000000;0.0000
2015-02-01;02:00;280.49;51.92;991.92;2.25;165.94;0.000000;0.000000;0.000000;10.8777
2015-02-01;03:00;282.91;48.17;992.35;2.45;173.58;0.000000;0.000000;0.000000;143.7651
2015-02-01;04:00;286.08;36.83;992.72;2.83;176.07;0.000000;0.000000;0.000000;337.5845
2015-02-01;05:00;290.07;29.28;992.90;2.70;171.46;0.000000;0.000000;0.000000;509.1822
2015-02-01;06:00;293.92;21.92;992.47;3.52;168.68;0.000000;0.000000;0.000000;627.2696
2015-02-01;07:00;295.29;20.40;991.50;3.23;162.71;0.000000;0.000000;0.000000;627.0605
2015-02-01;08:00;295.97;19.86;990.29;3.05;161.18;0.000000;0.000000;0.000000;579.9821
2015-02-01;09:00;296.06;19.99;989.42;2.93;161.69;0.000000;0.000000;0.000000;469.5997
2015-02-01;10:00;295.52;20.95;989.05;2.88;166.87;0.000000;0.000000;0.000000;316.8410
2015-02-01;11:00;294.33;24.11;989.09;2.60;172.57;0.000000;0.000000;0.000000;173.2412
2015-02-01;12:00;291.22;40.60;989.40;1.95;174.68;0.000000;0.000000;0.000000;52.6463
2015-02-01;13:00;288.59;43.82;990.08;2.30;173.85;0.000000;0.000000;0.000000;1.1598
2015-02-01;14:00;287.46;44.24;991.13;2.29;169.50;0.000000;0.000000;0.000000;0.0000
2015-02-01;15:00;286.66;44.79;992.06;2.20;161.55;0.000000;0.000000;0.000000;0.0000
2015-02-01;16:00;286.08;45.79;992.30;2.23;145.93;0.000000;0.000000;0.000000;0.0000
2015-02-01;17:00;285.94;45.64;991.85;2.54;127.25;0.000000;0.000000;0.000000;0.0000
2015-02-01;18:00;285.63;45.91;991.25;2.91;118.25;0.000001;0.000000;0.000000;0.0000
2015-02-01;19:00;285.12;46.94;990.59;3.09;113.89;0.000000;0.000000;0.000000;0.0000
2015-02-01;20:00;284.27;49.44;990.26;3.05;110.22;0.000000;0.000000;0.000000;0.0000
2015-02-01;21:00;283.46;51.49;989.95;3.07;105.92;0.000000;0.000000;0.000000;0.0000
2015-02-01;22:00;282.66;53.43;989.73;3.11;102.45;0.000000;0.000000;0.000000;0.0000
2015-02-01;23:00;282.08;54.84;989.74;3.07;101.21;0.000000;0.000000;0.000000;0.0000
2015-02-01;24:00;281.79;55.66;989.96;3.02;101.99;0.000000;0.000000;0.000000;0.0000
2015-02-02;01:00;281.57;56.19;990.51;2.99;105.51;0.000000;0.000000;0.000000;0.0000
2015-02-02;02:00;281.64;56.13;991.34;2.92;112.20;0.000000;0.000000;0.000000;11.1710
2015-02-02;03:00;284.80;48.08;992.20;3.08;121.45;0.000000;0.000000;0.000000;128.4895
2015-02-02;04:00;287.62;39.04;992.89;3.34;129.01;0.000000;0.000000;0.000000;290.2972
2015-02-02;05:00;291.17;31.95;993.34;3.63;136.96;0.000000;0.000000;0.000000;440.1711
2015-02-02;06:00;294.69;25.18;993.25;4.94;140.16;0.000000;0.000000;0.000000;575.8817
2015-02-02;07:00;296.28;22.89;992.49;4.70;132.69;0.000000;0.000000;0.000000;628.5977
2015-02-02;08:00;297.26;21.40;991.32;4.63;127.19;0.000000;0.000000;0.000000;646.2241
2015-02-02;09:00;297.59;20.92;990.51;4.34;129.16;0.000000;0.000000;0.000000;575.3605
2015-02-02;10:00;297.33;21.52;990.38;3.68;139.32;0.000002;0.000000;0.000000;416.5869
2015-02-02;11:00;295.70;29.14;990.26;2.44;139.68;0.000014;0.000000;0.000000;159.9226
2015-02-02;12:00;292.69;41.84;990.18;2.12;125.14;0.000028;0.000000;0.000000;45.3365
2015-02-02;13:00;290.50;43.96;990.32;2.61;114.93;0.000156;0.000000;0.000000;1.0287
2015-02-02;14:00;289.50;45.22;990.89;2.96;108.26;0.000918;0.000000;0.000000;0.0000
2015-02-02;15:00;288.90;45.08;991.31;3.22;104.17;0.002037;0.000000;0.000000;0.0000
2015-02-02;16:00;288.22;45.84;991.63;3.44;103.93;0.001048;0.000000;0.000000;0.0000
2015-02-02;17:00;287.53;47.51;991.63;3.64;104.61;0.000040;0.000000;0.000000;0.0000
2015-02-02;18:00;286.69;50.14;991.40;3.87;105.81;0.000001;0.000000;0.000000;0.0000
2015-02-02;19:00;286.03;53.18;991.16;4.03;106.67;0.000000;0.000000;0.000000;0.0000
2015-02-02;20:00;285.46;57.14;990.92;4.17;106.89;0.000001;0.000000;0.000000;0.0000
2015-02-02;21:00;284.84;62.00;990.65;4.38;108.03;0.000003;0.000000;0.000000;0.0000
2015-02-02;22:00;284.20;66.96;990.38;4.59;110.59;0.000005;0.000000;0.000000;0.0000
2015-02-02;23:00;283.71;71.33;990.30;4.61;114.30;0.000005;0.000000;0.000000;0.0000
2015-02-02;24:00;283.46;74.30;990.54;4.41;119.08;0.000016;0.000000;0.000000;0.0000
2015-02-03;01:00;283.38;75.35;991.23;4.19;124.57;0.000031;0.000000;0.000000;0.0000
2015-02-03;02:00;283.61;74.15;992.20;4.30;132.68;0.000072;0.000000;0.000000;6.9280
2015-02-03;03:00;284.68;68.90;993.27;4.70;140.61;0.000135;0.000000;0.000000;80.4978
2015-02-03;04:00;286.48;60.66;994.27;4.20;142.30;0.000105;0.000000;0.000000;194.2223
2015-02-03;05:00;289.13;48.39;995.05;3.82;140.83;0.000099;0.000000;0.000000;325.5466
2015-02-03;06:00;291.63;39.65;995.28;3.48;140.75;0.000050;0.000000;0.000000;444.4224
2015-02-03;07:00;293.84;33.90;994.87;2.71;152.05;0.000017;0.000000;0.000000;519.4099
2015-02-03;08:00;295.52;30.59;994.03;1.82;182.08;0.000004;0.000000;0.000000;552.9741
2015-02-03;09:00;296.30;29.56;993.18;1.60;223.84;0.000001;0.000000;0.000000;532.7369
2015-02-03;10:00;296.20;30.11;992.78;2.16;253.40;0.000000;0.000000;0.000000;403.8028
2015-02-03;11:00;295.27;32.53;992.79;2.79;269.45;0.000000;0.000000;0.000000;239.3627
2015-02-03;12:00;292.09;47.41;993.09;2.22;282.75;0.000000;0.000000;0.000000;79.0817
2015-02-03;13:00;288.63;55.08;993.71;2.84;291.52;0.000000;0.000000;0.000000;1.7856
2015-02-03;14:00;287.47;57.94;994.62;3.05;294.68;0.000000;0.000000;0.000000;0.0000
2015-02-03;15:00;286.63;61.11;995.44;3.13;295.44;0.000000;0.000000;0.000000;0.0000
2015-02-03;16:00;285.86;65.27;996.01;3.16;296.86;0.000000;0.000000;0.000000;0.0000
2015-02-03;17:00;285.12;69.94;996.31;3.15;299.77;0.000000;0.000000;0.000000;0.0000
2015-02-03;18:00;284.41;74.63;996.44;3.14;303.65;0.000000;0.000000;0.000000;0.0000
2015-02-03;19:00;283.76;79.08;996.36;3.17;309.37;0.000000;0.000000;0.000000;0.0000
2015-02-03;20:00;283.12;83.70;996.27;3.20;316.18;0.000000;0.000000;0.000000;0.0000
2015-02-03;21:00;282.46;88.72;996.05;3.18;321.08;0.000000;0.000000;0.000000;0.0000
2015-02-03;22:00;281.84;92.91;995.71;3.06;322.63;0.000000;0.000000;0.000000;0.0000
2015-02-03;23:00;281.31;96.23;995.46;2.97;321.30;0.000000;0.000000;0.000000;0.0000
2015-02-03;24:00;280.89;99.10;995.58;2.93;317.69;0.000032;0.000000;0.000000;0.0000
2015-02-04;01:00;280.54;101.60;995.92;2.92;312.91;0.001802;0.000000;0.000000;0.0000
2015-02-04;02:00;280.56;101.78;996.48;2.91;307.38;0.007160;0.000000;0.000000;13.1323
2015-02-04;03:00;283.10;89.83;997.10;4.04;300.93;0.003360;0.000000;0.000000;151.7774
2015-02-04;04:00;285.59;80.46;997.66;3.42;290.82;0.000000;0.000000;0.000000;359.4507
2015-02-04;05:00;290.08;57.87;997.94;4.04;301.93;0.000000;0.000000;0.000000;538.6358
2015-02-04;06:00;293.14;43.44;997.69;3.86;304.16;0.000000;0.000000;0.000000;666.7742
2015-02-04;07:00;294.79;37.04;996.91;3.67;303.59;0.000000;0.000000;0.000000;697.9255
2015-02-04;08:00;295.93;32.24;995.85;3.81;304.72;0.000000;0.000000;0.000000;693.8040
2015-02-04;09:00;296.47;28.96;994.92;4.08;306.60;0.000000;0.000000;0.000000;620.6133
2015-02-04;10:00;296.27;27.38;994.18;4.28;307.17;0.000000;0.000000;0.000000;476.1205
2015-02-04;11:00;295.32;27.74;993.78;4.22;304.58;0.000000;0.000000;0.000000;295.8463
2015-02-04;12:00;292.08;38.79;993.73;2.75;298.07;0.000000;0.000000;0.000000;104.2294
2015-02-04;13:00;287.86;48.39;994.04;3.24;291.93;0.000000;0.000000;0.000000;2.3803
2015-02-04;14:00;286.63;49.97;994.68;3.43;289.96;0.000000;0.000000;0.000000;0.0000
2015-02-04;15:00;285.70;51.72;995.11;3.50;290.04;0.000000;0.000000;0.000000;0.0000
2015-02-04;16:00;284.81;53.96;995.23;3.51;291.79;0.000000;0.000000;0.000000;0.0000
2015-02-04;17:00;284.02;56.46;995.18;3.51;294.32;0.000000;0.000000;0.000000;0.0000
2015-02-04;18:00;283.29;59.19;995.00;3.50;296.98;0.000000;0.000000;0.000000;0.0000
2015-02-04;19:00;282.61;62.40;994.64;3.48;299.74;0.000000;0.000000;0.000000;0.0000
2015-02-04;20:00;281.94;66.12;994.21;3.46;302.22;0.000000;0.000000;0.000000;0.0000
2015-02-04;21:00;281.31;69.84;993.70;3.46;303.79;0.000000;0.000000;0.000000;0.0000
2015-02-04;22:00;280.64;73.43;993.14;3.36;303.19;0.000000;0.000000;0.000000;0.0000
2015-02-04;23:00;279.97;76.60;992.67;3.24;300.18;0.000000;0.000000;0.000000;0.0000
2015-02-04;24:00;279.38;78.84;992.57;3.18;296.36;0.000000;0.000000;0.000000;0.0000
2015-02-05;01:00;278.83;80.45;992.78;3.12;291.68;0.000000;0.000000;0.000000;0.0000
2015-02-05;02:00;278.63;80.02;993.25;3.10;286.10;0.000000;0.000000;0.000000;16.9369
2015-02-05;03:00;281.74;64.04;993.89;4.26;280.15;0.000000;0.000000;0.000000;182.3714
2015-02-05;04:00;284.96;52.33;994.49;3.55;274.82;0.000000;0.000000;0.000000;396.2896
2015-02-05;05:00;290.08;36.44;994.80;3.50;282.28;0.000000;0.000000;0.000000;580.5082
2015-02-05;06:00;294.12;24.09;994.57;3.72;296.31;0.000000;0.000000;0.000000;711.1653
2015-02-05;07:00;295.62;20.67;993.70;3.37;296.25;0.000000;0.000000;0.000000;746.2136
2015-02-05;08:00;296.58;18.48;992.56;3.27;292.55;0.000000;0.000000;0.000000;737.8782
2015-02-05;09:00;297.02;17.21;991.66;3.22;290.16;0.000000;0.000000;0.000000;658.2875
2015-02-05;10:00;296.73;17.03;990.99;3.10;287.72;0.000000;0.000000;0.000000;501.6894
2015-02-05;11:00;295.67;18.35;990.76;3.01;279.30;0.000000;0.000000;0.000000;308.5240
2015-02-05;12:00;291.92;34.30;990.92;2.29;269.52;0.000000;0.000000;0.000000;112.7182
2015-02-05;13:00;287.83;39.94;991.36;2.89;268.17;0.000000;0.000000;0.000000;2.8400
2015-02-05;14:00;286.55;41.50;992.07;2.95;272.35;0.000000;0.000000;0.000000;0.0000
2015-02-05;15:00;285.59;43.41;992.59;2.92;278.18;0.000000;0.000000;0.000000;0.0000
2015-02-05;16:00;284.62;45.72;992.91;2.94;285.52;0.000000;0.000000;0.000000;0.0000
2015-02-05;17:00;283.71;48.42;993.01;3.00;291.33;0.000000;0.000000;0.000000;0.0000
2015-02-05;18:00;282.95;50.85;992.87;2.99;297.03;0.000000;0.000000;0.000000;0.0000
2015-02-05;19:00;282.30;53.17;992.54;2.95;304.01;0.000000;0.000000;0.000000;0.0000
2015-02-05;20:00;281.74;55.52;992.25;2.89;309.42;0.000000;0.000000;0.000000;0.0000
2015-02-05;21:00;281.30;57.95;991.87;2.80;312.86;0.000000;0.000000;0.000000;0.0000
2015-02-05;22:00;281.09;59.39;991.42;2.58;315.73;0.000000;0.000000;0.000000;0.0000
2015-02-05;23:00;281.07;60.03;990.95;2.31;321.92;0.000000;0.000000;0.000000;0.0000
2015-02-05;24:00;281.11;60.27;990.78;1.97;325.00;0.000000;0.000000;0.000000;0.0000
2015-02-06;01:00;281.14;60.41;991.24;1.57;311.75;0.000000;0.000000;0.000000;0.0000
2015-02-06;02:00;280.80;62.02;992.07;1.48;286.57;0.000000;0.000000;0.000000;16.9214
2015-02-06;03:00;283.05;55.98;992.93;1.65;269.38;0.000000;0.000000;0.000000;178.3563
2015-02-06;04:00;286.07;45.43;993.75;1.75;261.72;0.000000;0.000000;0.000000;389.2430
2015-02-06;05:00;290.55;32.20;994.36;1.52;246.95;0.000000;0.000000;0.000000;571.2139
2015-02-06;06:00;294.02;20.91;994.32;1.52;228.73;0.000000;0.000000;0.000000;699.3389
2015-02-06;07:00;295.67;17.90;993.59;1.27;235.50;0.000000;0.000000;0.000000;750.0496
2015-02-06;08:00;296.74;16.67;992.44;1.26;240.76;0.000000;0.000000;0.000000;739.7356
2015-02-06;09:00;297.22;16.38;991.50;1.30;237.24;0.000000;0.000000;0.000000;659.5179
2015-02-06;10:00;297.02;16.86;990.84;1.45;232.80;0.000000;0.000000;0.000000;508.2574
2015-02-06;11:00;296.10;18.31;990.42;1.58;233.73;0.000000;0.000000;0.000000;318.8321
2015-02-06;12:00;293.46;30.79;990.43;1.04;244.59;0.000000;0.000000;0.000000;115.4949
2015-02-06;13:00;291.32;29.04;990.81;0.82;275.42;0.000000;0.000000;0.000000;3.0253
2015-02-06;14:00;289.99;30.63;991.55;0.74;325.50;0.000000;0.000000;0.000000;0.0000
2015-02-06;15:00;288.45;34.18;992.15;1.11;7.87;0.000000;0.000000;0.000000;0.0000
2015-02-06;16:00;286.99;37.52;992.55;1.78;25.82;0.000000;0.000000;0.000000;0.0000
2015-02-06;17:00;285.40;41.46;992.66;2.43;31.89;0.000000;0.000000;0.000000;0.0000
2015-02-06;18:00;284.20;44.83;992.51;2.90;34.08;0.000000;0.000000;0.000000;0.0000
2015-02-06;19:00;283.50;46.66;992.17;3.13;34.97;0.000000;0.000000;0.000000;0.0000
2015-02-06;20:00;283.00;47.67;991.73;3.21;36.20;0.000000;0.000000;0.000000;0.0000
2015-02-06;21:00;282.60;48.79;991.27;3.20;37.95;0.000000;0.000000;0.000000;0.0000
2015-02-06;22:00;282.24;50.07;990.79;3.13;40.87;0.000000;0.000000;0.000000;0.0000
2015-02-06;23:00;281.98;50.99;990.45;3.03;44.97;0.000000;0.000000;0.000000;0.0000
2015-02-06;24:00;281.87;51.33;990.30;2.87;50.33;0.000000;0.000000;0.000000;0.0000
2015-02-07;01:00;281.97;50.79;990.52;2.65;57.40;0.000000;0.000000;0.000000;0.0000
2015-02-07;02:00;282.55;48.95;991.06;2.30;66.57;0.000000;0.000000;0.000000;14.9732
2015-02-07;03:00;285.76;45.07;991.73;1.72;80.15;0.000000;0.000000;0.000000;150.7115
2015-02-07;04:00;288.80;32.29;992.42;1.29;101.20;0.000000;0.000000;0.000000;338.9445
2015-02-07;05:00;292.47;27.48;992.83;0.87;156.90;0.000000;0.000000;0.000000;508.9412
2015-02-07;06:00;296.32;26.05;992.77;1.72;183.34;0.000000;0.000000;0.000000;628.0112
2015-02-07;07:00;297.56;26.06;991.91;1.77;200.66;0.000000;0.000000;0.000000;681.3387
2015-02-07;08:00;298.13;25.76;990.64;1.57;218.10;0.000000;0.000000;0.000000;671.8571
2015-02-07;09:00;298.23;25.65;989.53;1.41;239.61;0.000000;0.000000;0.000000;593.0289
2015-02-07;10:00;297.91;26.04;988.76;1.28;259.25;0.000000;0.000000;0.000000;458.5862
2015-02-07;11:00;297.01;27.73;988.29;1.18;276.21;0.000000;0.000000;0.000000;271.0155
2015-02-07;12:00;294.73;39.90;988.32;0.88;298.56;0.000000;0.000000;0.000000;92.1171
2015-02-07;13:00;292.35;41.42;988.70;1.22;333.46;0.000000;0.000000;0.000000;2.8254
2015-02-07;14:00;290.89;44.40;989.37;1.70;358.21;0.000000;0.000000;0.000000;0.0000
2015-02-07;15:00;289.86;46.54;990.05;2.06;11.70;0.000000;0.000000;0.000000;0.0000
2015-02-07;16:00;288.94;48.67;990.51;2.26;20.60;0.000000;0.000000;0.000000;0.0000
2015-02-07;17:00;288.10;49.90;990.63;2.43;27.73;0.000000;0.000000;0.000000;0.0000
2015-02-07;18:00;287.40;50.37;990.47;2.56;33.83;0.000000;0.000000;0.000000;0.0000
2015-02-07;19:00;286.79;50.71;990.15;2.58;38.47;0.000000;0.000000;0.000000;0.0000
2015-02-07;20:00;286.22;51.36;989.92;2.51;40.85;0.000000;0.000000;0.000000;0.0000
2015-02-07;21:00;285.70;52.18;989.68;2.40;41.89;0.000000;0.000000;0.000000;0.0000
2015-02-07;22:00;285.30;52.64;989.45;2.35;38.06;0.000000;0.000000;0.000000;0.0000
2015-02-07;23:00;285.06;52.78;989.35;2.32;30.20;0.000000;0.000000;0.000000;0.0000
2015-02-07;24:00;284.89;52.75;989.60;2.22;19.62;0.000000;0.000000;0.000000;0.0000
2015-02-08;01:00;284.89;52.23;990.30;2.02;6.24;0.000000;0.000000;0.000000;0.0000
2015-02-08;02:00;285.16;51.24;991.25;1.81;348.27;0.000000;0.000000;0.000000;11.2575
2015-02-08;03:00;287.46;45.56;992.19;1.69;327.97;0.000000;0.000000;0.000000;108.5315
2015-02-08;04:00;289.81;35.83;992.95;2.11;310.63;0.000000;0.000000;0.000000;272.0393
2015-02-08;05:00;293.47;31.06;993.35;2.02;291.01;0.000000;0.000000;0.000000;487.7415
2015-02-08;06:00;296.65;28.81;993.18;2.57;288.92;0.000000;0.000000;0.000000;642.0534
2015-02-08;07:00;297.88;27.28;992.30;2.79;301.55;0.000000;0.000000;0.000000;694.5491
2015-02-08;08:00;298.50;25.99;991.12;3.12;310.04;0.000000;0.000000;0.000000;688.3778
2015-02-08;09:00;298.59;25.36;990.13;3.48;314.50;0.000000;0.000000;0.000000;612.4193
2015-02-08;10:00;298.21;25.43;989.60;3.72;316.16;0.000000;0.000000;0.000000;469.8059
2015-02-08;11:00;297.39;26.41;989.51;3.74;315.92;0.000000;0.000000;0.000000;294.7277
2015-02-08;12:00;294.61;36.78;989.76;2.46;314.96;0.000000;0.000000;0.000000;108.3844
2015-02-08;13:00;290.54;45.97;990.43;2.91;315.54;0.000000;0.000000;0.000000;3.4382
2015-02-08;14:00;289.31;47.57;991.35;3.13;318.09;0.000000;0.000000;0.000000;0.0000
2015-02-08;15:00;288.45;49.13;992.04;3.23;319.73;0.000000;0.000000;0.000000;0.0000
2015-02-08;16:00;287.61;51.02;992.48;3.25;319.87;0.000000;0.000000;0.000000;0.0000
2015-02-08;17:00;286.77;53.15;992.62;3.22;319.23;0.000000;0.000000;0.000000;0.0000
2015-02-08;18:00;285.99;55.32;992.57;3.19;319.08;0.000000;0.000000;0.000000;0.0000
2015-02-08;19:00;285.26;57.65;992.45;3.18;320.89;0.000000;0.000000;0.000000;0.0000
2015-02-08;20:00;284.59;60.39;992.29;3.19;325.12;0.000000;0.000000;0.000000;0.0000
2015-02-08;21:00;283.96;64.00;992.05;3.21;329.74;0.000000;0.000000;0.000000;0.0000
2015-02-08;22:00;283.23;68.42;991.88;3.06;333.07;0.000000;0.000000;0.000000;0.0000
2015-02-08;23:00;282.53;72.59;991.84;2.86;333.89;0.000000;0.000000;0.000000;0.0000
2015-02-08;24:00;281.99;75.62;992.05;2.73;331.83;0.000000;0.000000;0.000000;0.0000
2015-02-09;01:00;281.60;77.59;992.61;2.58;326.85;0.000000;0.000000;0.000000;0.0000
2015-02-09;02:00;281.68;77.10;993.36;2.36;318.09;0.000000;0.000000;0.000000;19.7783
2015-02-09;03:00;285.03;62.53;994.21;2.63;304.44;0.000000;0.000000;0.000000;185.1765
2015-02-09;04:00;287.99;52.85;994.94;2.25;290.57;0.000000;0.000000;0.000000;393.9320
2015-02-09;05:00;293.01;37.93;995.25;2.63;303.94;0.000000;0.000000;0.000000;574.5736
2015-02-09;06:00;296.58;28.14;994.99;3.21;311.46;0.000000;0.000000;0.000000;702.7651
2015-02-09;07:00;297.88;24.86;994.17;3.32;306.67;0.000000;0.000000;0.000000;753.8390
2015-02-09;08:00;298.54;22.62;993.07;3.48;303.47;0.000000;0.000000;0.000000;747.1115
2015-02-09;09:00;298.70;21.16;992.13;3.59;302.14;0.000000;0.000000;0.000000;670.2760
2015-02-09;10:00;298.28;20.83;991.65;3.66;300.04;0.000000;0.000000;0.000000;526.1263
2015-02-09;11:00;297.28;21.64;991.52;3.64;296.79;0.000000;0.000000;0.000000;336.2850
2015-02-09;12:00;294.30;32.19;991.74;2.46;295.13;0.000000;0.000000;0.000000;128.2754
2015-02-09;13:00;289.72;42.20;992.27;2.99;298.59;0.000000;0.000000;0.000000;4.3708
2015-02-09;14:00;288.30;44.13;993.10;3.23;304.69;0.000000;0.000000;0.000000;0.0000
2015-02-09;15:00;287.35;45.95;993.94;3.34;310.04;0.000000;0.000000;0.000000;0.0000
2015-02-09;16:00;286.50;47.79;994.46;3.40;313.97;0.000000;0.000000;0.000000;0.0000
2015-02-09;17:00;285.74;49.65;994.69;3.42;316.30;0.000000;0.000000;0.000000;0.0000
2015-02-09;18:00;285.00;51.59;994.61;3.40;317.09;0.000000;0.000000;0.000000;0.0000
2015-02-09;19:00;284.30;53.48;994.46;3.36;317.11;0.000000;0.000000;0.000000;0.0000
2015-02-09;20:00;283.64;55.30;994.35;3.32;317.19;0.000000;0.000000;0.000000;0.0000
2015-02-09;21:00;283.04;56.92;994.17;3.28;317.24;0.000000;0.000000;0.000000;0.0000
2015-02-09;22:00;282.44;58.47;993.90;3.19;317.42;0.000000;0.000000;0.000000;0.0000
2015-02-09;23:00;281.85;60.13;993.57;3.06;317.53;0.000000;0.000000;0.000000;0.0000
2015-02-09;24:00;281.39;61.50;993.53;2.92;316.68;0.000000;0.000000;0.000000;0.0000
2015-02-10;01:00;281.01;62.63;993.97;2.76;312.90;0.000000;0.000000;0.000000;0.0000
2015-02-10;02:00;281.02;62.23;994.67;2.56;305.73;0.000000;0.000000;0.000000;21.8497
2015-02-10;03:00;284.72;50.41;995.39;2.63;295.15;0.000000;0.000000;0.000000;195.1557
2015-02-10;04:00;287.86;41.47;996.05;2.45;284.26;0.000000;0.000000;0.000000;409.6981
2015-02-10;05:00;292.76;29.70;996.40;2.89;280.65;0.000000;0.000000;0.000000;593.1265
2015-02-10;06:00;296.07;21.23;996.26;3.91;283.75;0.000000;0.000000;0.000000;721.3430
2015-02-10;07:00;297.18;19.20;995.43;4.10;286.30;0.000000;0.000000;0.000000;768.2744
2015-02-10;08:00;297.83;17.95;994.19;4.30;289.50;0.000000;0.000000;0.000000;758.3800
2015-02-10;09:00;298.03;17.28;993.08;4.47;293.21;0.000000;0.000000;0.000000;677.4558
2015-02-10;10:00;297.68;17.23;992.25;4.52;294.89;0.000000;0.000000;0.000000;533.3549
2015-02-10;11:00;296.69;18.16;991.85;4.35;294.07;0.000000;0.000000;0.000000;340.9416
2015-02-10;12:00;293.54;28.13;991.79;2.75;294.59;0.000000;0.000000;0.000000;127.9237
2015-02-10;13:00;288.90;38.67;992.02;3.04;298.09;0.000000;0.000000;0.000000;4.7578
2015-02-10;14:00;287.66;40.43;992.47;3.08;301.63;0.000000;0.000000;0.000000;0.0000
2015-02-10;15:00;286.89;41.86;992.83;3.00;303.97;0.000000;0.000000;0.000000;0.0000
2015-02-10;16:00;286.20;43.15;992.98;2.93;305.58;0.000000;0.000000;0.000000;0.0000
2015-02-10;17:00;285.59;44.33;992.89;2.92;306.21;0.000000;0.000000;0.000000;0.0000
2015-02-10;18:00;284.98;45.60;992.55;2.97;305.97;0.000000;0.000000;0.000000;0.0000
2015-02-10;19:00;284.36;46.98;992.08;3.04;306.26;0.000000;0.000000;0.000000;0.0000
2015-02-10;20:00;283.73;48.42;991.68;3.08;308.01;0.000000;0.000000;0.000000;0.0000
2015-02-10;21:00;283.13;49.84;991.21;3.09;310.40;0.000000;0.000000;0.000000;0.0000
2015-02-10;22:00;282.59;51.19;990.69;3.00;310.96;0.000000;0.000000;0.000000;0.0000
2015-02-10;23:00;282.11;52.32;990.32;2.85;307.13;0.000000;0.000000;0.000000;0.0000
2015-02-10;24:00;281.72;53.20;990.23;2.72;298.96;0.000000;0.000000;0.000000;0.0000
2015-02-11;01:00;281.34;54.08;990.53;2.61;287.13;0.000000;0.000000;0.000000;0.0000
2015-02-11;02:00;281.24;54.79;991.01;2.51;273.21;0.000000;0.000000;0.000000;19.8803
2015-02-11;03:00;284.72;45.33;991.57;2.67;258.90;0.000000;0.000000;0.000000;166.9819
2015-02-11;04:00;287.62;37.37;992.15;2.55;249.75;0.000000;0.000000;0.000000;367.8570
2015-02-11;05:00;292.21;28.42;992.52;2.57;255.06;0.000000;0.000000;0.000000;530.0578
2015-02-11;06:00;295.47;23.20;992.48;2.78;268.16;0.000000;0.000000;0.000000;660.9312
2015-02-11;07:00;296.60;21.55;991.87;2.52;277.29;0.000000;0.000000;0.000000;691.5914
2015-02-11;08:00;297.26;20.18;990.97;2.51;288.26;0.000000;0.000000;0.000000;689.6780
2015-02-11;09:00;297.50;19.23;990.22;2.67;299.33;0.000000;0.000000;0.000000;631.1268
2015-02-11;10:00;297.18;18.97;989.70;2.75;304.60;0.000000;0.000000;0.000000;492.2167
2015-02-11;11:00;296.35;19.65;989.44;2.63;303.81;0.000000;0.000000;0.000000;318.5471
2015-02-11;12:00;293.44;33.55;989.51;1.78;300.94;0.000000;0.000000;0.000000;120.1961
2015-02-11;13:00;290.29;34.58;989.81;2.06;298.44;0.000000;0.000000;0.000000;4.7385
2015-02-11;14:00;289.12;34.94;990.42;2.09;295.65;0.000000;0.000000;0.000000;0.0000
2015-02-11;15:00;288.30;35.41;990.97;2.07;292.53;0.000000;0.000000;0.000000;0.0000
2015-02-11;16:00;287.33;36.32;991.32;2.18;290.69;0.000000;0.000000;0.000000;0.0000
2015-02-11;17:00;286.21;38.17;991.49;2.40;291.24;0.000000;0.000000;0.000000;0.0000
2015-02-11;18:00;285.05;40.54;991.41;2.64;292.82;0.000000;0.000000;0.000000;0.0000
2015-02-11;19:00;283.92;42.85;991.23;2.86;295.44;0.000000;0.000000;0.000000;0.0000
2015-02-11;20:00;282.96;45.00;990.98;3.04;298.73;0.000000;0.000000;0.000000;0.0000
2015-02-11;21:00;282.17;46.40;990.57;3.17;301.60;0.000000;0.000000;0.000000;0.0000
2015-02-11;22:00;281.56;47.43;990.13;3.17;303.37;0.000000;0.000000;0.000000;0.0000
2015-02-11;23:00;281.02;48.37;989.92;3.11;304.47;0.000000;0.000000;0.000000;0.0000
